idx1,idx2,weight,type
265,1102,1,1
668,1697,1,1
271,1030,1,1
509,858,1,1
597,929,1,1
707,1035,1,1
127,806,1,1
189,775,1,1
376,1030,1,1
675,797,1,1
564,996,1,1
50,1076,1,1
11,734,1,1
194,806,1,1
442,951,1,1
61,1134,1,1
183,779,1,1
101,1017,1,1
575,996,1,1
502,1344,1,1
530,829,1,1
309,1167,1,1
12,1010,1,1
377,1131,1,1
101,757,1,1
586,1143,1,1
581,1201,1,1
337,823,1,1
101,1030,1,1
597,931,1,1
143,1702,1,1
143,1701,1,1
652,1185,1,1
154,1138,1,1
454,971,1,1
431,986,1,1
50,1082,1,1
206,948,1,1
702,781,1,1
17,806,1,1
371,872,1,1
581,1693,1,1
321,1019,1,1
569,964,1,1
603,806,1,1
564,986,1,1
569,1138,1,1
183,1876,1,1
613,926,1,1
475,1102,1,1
691,986,1,1
100,1150,1,1
83,796,1,1
183,1875,1,1
420,868,1,1
11,757,1,1
183,1874,1,1
432,796,1,1
564,940,1,1
393,1066,1,1
243,847,1,1
383,810,1,1
524,996,1,1
564,931,1,1
431,1138,1,1
101,929,1,1
77,807,1,1
183,1878,1,1
597,996,1,1
420,1447,1,1
183,1877,1,1
669,902,1,1
554,802,1,1
696,951,1,1
127,1102,1,1
691,1150,1,1
497,872,1,1
348,816,1,1
537,1473,1,1
520,734,1,1
165,1068,1,1
38,1072,1,1
669,772,1,1
12,779,1,1
476,757,1,1
508,1325,1,1
597,1082,1,1
22,1262,1,1
110,1875,1,1
171,996,1,1
564,1115,1,1
122,1028,1,1
110,1876,1,1
266,1394,1,1
581,1168,1,1
537,987,1,1
121,1567,1,1
431,807,1,1
393,1150,1,1
110,1877,1,1
486,1525,1,1
686,986,1,1
486,950,1,1
631,958,1,1
607,1168,1,1
22,889,1,1
133,1648,1,1
298,926,1,1
243,757,1,1
145,720,1,1
121,1276,1,1
101,1169,1,1
144,1129,1,1
625,747,1,1
271,949,1,1
83,1110,1,1
144,1168,1,1
254,984,1,1
597,1115,1,1
607,1695,1,1
607,1696,1,1
607,1697,1,1
243,734,1,1
50,873,1,1
144,1876,1,1
50,872,1,1
110,1874,1,1
613,1070,1,1
277,872,1,1
597,1076,1,1
415,741,1,1
685,1102,1,1
22,1157,1,1
95,1167,1,1
669,986,1,1
537,1371,1,1
287,798,1,1
669,1074,1,1
121,1568,1,1
228,1138,1,1
602,2007,1,1
243,940,1,1
524,1143,1,1
316,1036,1,1
537,1404,1,1
537,979,1,1
631,966,1,1
332,1131,1,1
537,742,1,1
101,847,1,1
597,873,1,1
443,964,1,1
393,951,1,1
508,1904,1,1
449,1074,1,1
393,949,1,1
144,1875,1,1
420,1048,1,1
138,1088,1,1
454,1169,1,1
388,1010,1,1
17,1102,1,1
597,872,1,1
221,1362,1,1
420,997,1,1
569,806,1,1
575,1115,1,1
691,883,1,1
144,1874,1,1
315,891,1,1
564,734,1,1
431,1074,1,1
271,940,1,1
50,1143,1,1
597,1169,1,1
343,1036,1,1
110,1878,1,1
184,1138,1,1
194,1102,1,1
536,1749,1,1
597,1143,1,1
100,951,1,1
431,1030,1,1
486,891,1,1
228,872,1,1
524,847,1,1
569,847,1,1
188,1827,1,1
188,1846,1,1
50,1169,1,1
685,806,1,1
183,1168,1,1
233,858,1,1
228,1143,1,1
266,1425,1,1
658,747,1,1
405,858,1,1
316,1034,1,1
569,1291,1,1
564,757,1,1
271,1706,1,1
144,779,1,1
34,1138,1,1
696,1150,1,1
89,1148,1,1
309,781,1,1
228,720,1,1
271,956,1,1
481,750,1,1
596,1168,1,1
22,1147,1,1
388,779,1,1
520,757,1,1
641,806,1,1
183,1695,1,1
83,956,1,1
194,756,1,1
542,893,1,1
652,1300,1,1
564,847,1,1
50,902,1,1
183,981,1,1
454,873,1,1
165,894,1,1
332,1070,1,1
23,987,1,1
144,1877,1,1
205,768,1,1
160,757,1,1
101,873,1,1
101,791,1,1
22,968,1,1
244,718,1,1
165,893,1,1
38,1110,1,1
686,914,1,1
12,1129,1,1
431,757,1,1
631,715,1,1
641,1102,1,1
232,999,1,1
222,1134,1,1
101,872,1,1
144,1878,1,1
553,950,1,1
316,996,1,1
78,807,1,1
332,1074,1,1
260,775,1,1
492,1125,1,1
260,1028,1,1
371,720,1,1
183,1696,1,1
183,1697,1,1
355,999,1,1
596,1129,1,1
271,1701,1,1
309,1088,1,1
61,756,1,1
271,996,1,1
299,1131,1,1
559,1167,1,1
294,872,1,1
569,1030,1,1
508,747,1,1
332,807,1,1
543,1074,1,1
23,1254,1,1
206,1038,1,1
442,1150,1,1
652,1415,1,1
0,783,1,1
293,781,1,1
503,1289,1,1
652,1355,1,1
310,779,1,1
272,1143,1,1
354,1289,1,1
553,1025,1,1
371,1034,1,1
294,806,1,1
228,1168,1,1
121,1322,1,1
465,872,1,1
332,883,1,1
431,816,1,1
564,768,1,1
101,1143,1,1
569,996,1,1
0,2220,1,2
431,2374,1,2
431,2338,1,2
431,2339,1,2
431,2340,1,2
431,2342,1,2
431,2343,1,2
431,2344,1,2
431,2346,1,2
431,2347,1,2
431,2348,1,2
431,2349,1,2
431,2350,1,2
431,2352,1,2
431,2353,1,2
431,2354,1,2
431,2364,1,2
431,2366,1,2
431,2367,1,2
431,2368,1,2
431,2369,1,2
431,2371,1,2
431,2372,1,2
431,2337,1,2
431,2336,1,2
431,2334,1,2
431,2321,1,2
431,2306,1,2
431,2307,1,2
431,2308,1,2
431,2309,1,2
431,2311,1,2
431,2312,1,2
431,2317,1,2
431,2319,1,2
431,2320,1,2
431,2322,1,2
431,2333,1,2
431,2323,1,2
431,2324,1,2
431,2325,1,2
431,2326,1,2
431,2327,1,2
431,2328,1,2
431,2329,1,2
431,2330,1,2
431,2332,1,2
431,2373,1,2
431,2376,1,2
431,2444,1,2
431,2377,1,2
431,2415,1,2
431,2416,1,2
431,2417,1,2
431,2420,1,2
431,2421,1,2
431,2422,1,2
431,2423,1,2
431,2424,1,2
431,2425,1,2
431,2426,1,2
431,2427,1,2
431,2428,1,2
431,2429,1,2
431,2430,1,2
431,2431,1,2
431,2432,1,2
431,2436,1,2
431,2439,1,2
431,2440,1,2
431,2441,1,2
431,2442,1,2
431,2414,1,2
431,2413,1,2
431,2412,1,2
431,2396,1,2
431,2378,1,2
431,2381,1,2
431,2385,1,2
431,2389,1,2
431,2390,1,2
431,2391,1,2
431,2393,1,2
431,2394,1,2
431,2395,1,2
431,2397,1,2
431,2411,1,2
431,2398,1,2
431,2399,1,2
431,2400,1,2
431,2403,1,2
431,2404,1,2
431,2406,1,2
431,2407,1,2
431,2409,1,2
431,2410,1,2
431,2305,1,2
431,2302,1,2
431,2300,1,2
431,2299,1,2
430,5053,1,2
430,5815,1,2
430,5816,1,2
431,2220,1,2
431,2221,1,2
431,2223,1,2
431,2224,1,2
431,2225,1,2
431,2226,1,2
431,2227,1,2
431,2228,1,2
431,2229,1,2
431,2232,1,2
431,2233,1,2
431,2234,1,2
431,2235,1,2
431,2236,1,2
431,2237,1,2
431,2238,1,2
431,2239,1,2
431,2240,1,2
430,4839,1,2
430,4806,1,2
430,4585,1,2
430,3159,1,2
430,2696,1,2
430,2733,1,2
430,2882,1,2
430,2945,1,2
430,3025,1,2
430,3037,1,2
430,3078,1,2
430,3120,1,2
430,3158,1,2
430,3240,1,2
430,4054,1,2
430,3282,1,2
430,3415,1,2
430,3503,1,2
430,3594,1,2
430,3630,1,2
430,3639,1,2
430,3683,1,2
430,3853,1,2
430,4012,1,2
431,2241,1,2
431,2242,1,2
431,2243,1,2
431,2284,1,2
431,2272,1,2
431,2273,1,2
431,2276,1,2
431,2277,1,2
431,2278,1,2
431,2279,1,2
431,2281,1,2
431,2282,1,2
431,2283,1,2
431,2285,1,2
431,2270,1,2
431,2286,1,2
431,2287,1,2
431,2290,1,2
431,2291,1,2
431,2292,1,2
431,2293,1,2
431,2294,1,2
431,2295,1,2
431,2297,1,2
431,2271,1,2
431,2269,1,2
431,2244,1,2
431,2256,1,2
431,2245,1,2
431,2246,1,2
431,2247,1,2
431,2248,1,2
431,2249,1,2
431,2250,1,2
431,2251,1,2
431,2252,1,2
431,2254,1,2
431,2257,1,2
431,2268,1,2
431,2258,1,2
431,2259,1,2
431,2260,1,2
431,2261,1,2
431,2262,1,2
431,2264,1,2
431,2265,1,2
431,2266,1,2
431,2267,1,2
431,2443,1,2
431,2446,1,2
431,5335,1,2
431,2645,1,2
431,2616,1,2
431,2617,1,2
431,2618,1,2
431,2619,1,2
431,2620,1,2
431,2623,1,2
431,2624,1,2
431,2627,1,2
431,2628,1,2
431,2629,1,2
431,2631,1,2
431,2632,1,2
431,2633,1,2
431,2634,1,2
431,2635,1,2
431,2636,1,2
431,2637,1,2
431,2638,1,2
431,2640,1,2
431,2642,1,2
431,2643,1,2
431,2615,1,2
431,2614,1,2
431,2613,1,2
431,2601,1,2
431,2589,1,2
431,2590,1,2
431,2594,1,2
431,2595,1,2
431,2596,1,2
431,2597,1,2
431,2598,1,2
431,2599,1,2
431,2600,1,2
431,2602,1,2
431,2612,1,2
431,2603,1,2
431,2604,1,2
431,2605,1,2
431,2606,1,2
431,2607,1,2
431,2608,1,2
431,2609,1,2
431,2610,1,2
431,2611,1,2
431,2644,1,2
431,2646,1,2
431,2447,1,2
431,2647,1,2
431,2680,1,2
431,2681,1,2
431,2682,1,2
431,2683,1,2
431,2684,1,2
431,2685,1,2
431,2686,1,2
431,2687,1,2
431,2688,1,2
431,2689,1,2
431,2690,1,2
431,2691,1,2
431,2692,1,2
431,2693,1,2
431,2694,1,2
431,2695,1,2
431,2696,1,2
431,2697,1,2
431,2698,1,2
431,2699,1,2
431,2700,1,2
431,2679,1,2
431,2678,1,2
431,2677,1,2
431,2658,1,2
431,2648,1,2
431,2649,1,2
431,2650,1,2
431,2651,1,2
431,2652,1,2
431,2653,1,2
431,2654,1,2
431,2656,1,2
431,2657,1,2
431,2660,1,2
431,2676,1,2
431,2667,1,2
431,2668,1,2
431,2669,1,2
431,2670,1,2
431,2671,1,2
431,2672,1,2
431,2673,1,2
431,2674,1,2
431,2675,1,2
431,2588,1,2
431,2587,1,2
431,2586,1,2
431,2585,1,2
431,2479,1,2
431,2480,1,2
431,2481,1,2
431,2482,1,2
431,2483,1,2
431,2484,1,2
431,2490,1,2
431,2491,1,2
431,2493,1,2
431,2494,1,2
431,2498,1,2
431,2499,1,2
431,2500,1,2
431,2501,1,2
431,2502,1,2
431,2504,1,2
431,2505,1,2
431,2506,1,2
431,2507,1,2
431,2508,1,2
431,2509,1,2
431,2476,1,2
431,2474,1,2
431,2473,1,2
431,2459,1,2
431,2448,1,2
431,2449,1,2
431,2450,1,2
431,2451,1,2
431,2453,1,2
431,2454,1,2
431,2456,1,2
431,2457,1,2
431,2458,1,2
431,2460,1,2
431,2471,1,2
431,2461,1,2
431,2462,1,2
431,2463,1,2
431,2464,1,2
431,2465,1,2
431,2466,1,2
431,2467,1,2
431,2469,1,2
431,2470,1,2
431,2510,1,2
431,2512,1,2
431,2514,1,2
431,2568,1,2
431,2556,1,2
431,2558,1,2
431,2559,1,2
431,2560,1,2
431,2561,1,2
431,2562,1,2
431,2563,1,2
431,2564,1,2
431,2566,1,2
431,2569,1,2
431,2553,1,2
431,2570,1,2
431,2571,1,2
431,2573,1,2
431,2575,1,2
431,2578,1,2
431,2579,1,2
431,2580,1,2
431,2581,1,2
431,2582,1,2
431,2555,1,2
431,2550,1,2
431,2516,1,2
431,2533,1,2
431,2520,1,2
431,2521,1,2
431,2523,1,2
431,2527,1,2
431,2528,1,2
431,2529,1,2
431,2530,1,2
431,2531,1,2
431,2532,1,2
431,2535,1,2
431,2549,1,2
431,2536,1,2
431,2537,1,2
431,2538,1,2
431,2539,1,2
431,2542,1,2
431,2544,1,2
431,2545,1,2
431,2547,1,2
431,2548,1,2
430,2645,1,2
430,2636,1,2
430,2635,1,2
427,3043,1,2
427,2813,1,2
427,2875,1,2
427,2879,1,2
427,2905,1,2
427,2920,1,2
427,2924,1,2
427,2932,1,2
427,2945,1,2
427,2965,1,2
427,2968,1,2
427,2984,1,2
427,2986,1,2
427,3001,1,2
427,3004,1,2
427,3011,1,2
427,3021,1,2
427,3023,1,2
427,3024,1,2
427,3025,1,2
427,3030,1,2
427,3033,1,2
427,2803,1,2
427,2788,1,2
427,2787,1,2
427,2650,1,2
427,2613,1,2
427,2617,1,2
427,2618,1,2
427,2627,1,2
427,2628,1,2
427,2632,1,2
427,2637,1,2
427,2643,1,2
427,2648,1,2
427,2653,1,2
427,2764,1,2
427,2654,1,2
427,2655,1,2
427,2668,1,2
427,2673,1,2
427,2695,1,2
427,2706,1,2
427,2713,1,2
427,2753,1,2
427,2756,1,2
427,3037,1,2
427,3056,1,2
430,2596,1,2
427,3074,1,2
427,3413,1,2
427,3415,1,2
427,3433,1,2
427,3492,1,2
427,3494,1,2
427,3503,1,2
427,3514,1,2
427,3516,1,2
427,3540,1,2
427,3554,1,2
427,3580,1,2
427,3599,1,2
427,3602,1,2
427,3605,1,2
427,3621,1,2
427,3630,1,2
427,3699,1,2
427,3737,1,2
427,3738,1,2
427,3742,1,2
427,3763,1,2
427,3391,1,2
427,3383,1,2
427,3372,1,2
427,3181,1,2
427,3075,1,2
427,3079,1,2
427,3082,1,2
427,3109,1,2
427,3120,1,2
427,3121,1,2
427,3122,1,2
427,3136,1,2
427,3157,1,2
427,3188,1,2
427,3363,1,2
427,3191,1,2
427,3218,1,2
427,3221,1,2
427,3233,1,2
427,3246,1,2
427,3264,1,2
427,3273,1,2
427,3303,1,2
427,3338,1,2
427,2610,1,2
427,2601,1,2
427,2599,1,2
427,2596,1,2
427,2321,1,2
427,2325,1,2
427,2326,1,2
427,2329,1,2
427,2330,1,2
427,2332,1,2
427,2334,1,2
427,2338,1,2
427,2339,1,2
427,2342,1,2
427,2348,1,2
427,2349,1,2
427,2354,1,2
427,2367,1,2
427,2368,1,2
427,2369,1,2
427,2378,1,2
427,2389,1,2
427,2391,1,2
427,2394,1,2
427,2396,1,2
427,2319,1,2
427,2317,1,2
427,2311,1,2
427,2268,1,2
427,2248,1,2
427,2249,1,2
427,2252,1,2
427,2254,1,2
427,2259,1,2
427,2262,1,2
427,2264,1,2
427,2266,1,2
427,2267,1,2
427,2269,1,2
427,2309,1,2
427,2271,1,2
427,2276,1,2
427,2285,1,2
427,2291,1,2
427,2292,1,2
427,2294,1,2
427,2297,1,2
427,2299,1,2
427,2303,1,2
427,2397,1,2
427,2400,1,2
427,2406,1,2
427,2521,1,2
427,2479,1,2
427,2484,1,2
427,2498,1,2
427,2499,1,2
427,2505,1,2
427,2507,1,2
427,2509,1,2
427,2516,1,2
427,2520,1,2
427,2527,1,2
427,2469,1,2
427,2529,1,2
427,2539,1,2
427,2562,1,2
427,2568,1,2
427,2578,1,2
427,2580,1,2
427,2581,1,2
427,2585,1,2
427,2589,1,2
427,2473,1,2
427,2466,1,2
427,2407,1,2
427,2440,1,2
427,2409,1,2
427,2415,1,2
427,2416,1,2
427,2425,1,2
427,2426,1,2
427,2427,1,2
427,2428,1,2
427,2436,1,2
427,2439,1,2
427,2441,1,2
427,2465,1,2
427,2443,1,2
427,2448,1,2
427,2449,1,2
427,2450,1,2
427,2453,1,2
427,2459,1,2
427,2460,1,2
427,2461,1,2
427,2464,1,2
427,3764,1,2
427,3809,1,2
427,3811,1,2
428,2691,1,2
428,3024,1,2
428,3025,1,2
428,3030,1,2
428,3042,1,2
428,3075,1,2
428,3143,1,2
428,3172,1,2
428,3196,1,2
428,3240,1,2
428,3318,1,2
428,3338,1,2
428,3381,1,2
428,3384,1,2
428,3413,1,2
428,3482,1,2
428,3494,1,2
428,3498,1,2
428,3559,1,2
428,3685,1,2
428,3737,1,2
428,3877,1,2
428,3011,1,2
428,2984,1,2
428,2975,1,2
428,2813,1,2
428,2704,1,2
428,2707,1,2
428,2710,1,2
428,2726,1,2
428,2728,1,2
428,2734,1,2
428,2748,1,2
428,2755,1,2
428,2764,1,2
428,2849,1,2
428,2964,1,2
428,2859,1,2
428,2869,1,2
428,2888,1,2
428,2913,1,2
428,2918,1,2
428,2920,1,2
428,2945,1,2
428,2950,1,2
428,2960,1,2
428,3992,1,2
428,5832,1,2
428,5946,1,2
430,2439,1,2
430,2317,1,2
430,2332,1,2
430,2338,1,2
430,2354,1,2
430,2374,1,2
430,2378,1,2
430,2396,1,2
430,2424,1,2
430,2436,1,2
430,2457,1,2
430,2308,1,2
430,2463,1,2
430,2469,1,2
430,2473,1,2
430,2478,1,2
430,2484,1,2
430,2494,1,2
430,2509,1,2
430,2529,1,2
430,2564,1,2
430,2311,1,2
430,2295,1,2
428,6623,1,2
430,2224,1,2
428,6624,1,2
428,6625,1,2
429,3046,1,2
429,3181,1,2
429,3360,1,2
429,3480,1,2
429,3693,1,2
429,3694,1,2
430,2221,1,2
430,2227,1,2
430,2284,1,2
430,2232,1,2
430,2248,1,2
430,2249,1,2
430,2257,1,2
430,2262,1,2
430,2264,1,2
430,2266,1,2
430,2269,1,2
430,2277,1,2
428,2698,1,2
428,2661,1,2
427,3828,1,2
428,2657,1,2
427,5091,1,2
427,5208,1,2
427,5282,1,2
427,5430,1,2
427,5431,1,2
427,5433,1,2
427,5528,1,2
427,5541,1,2
427,5857,1,2
427,6144,1,2
427,6217,1,2
427,6617,1,2
427,6894,1,2
428,2220,1,2
428,2221,1,2
428,2227,1,2
428,2228,1,2
428,2232,1,2
428,2234,1,2
428,2239,1,2
428,2248,1,2
427,5049,1,2
427,5017,1,2
427,4925,1,2
427,4155,1,2
427,3836,1,2
427,3916,1,2
427,3940,1,2
427,3960,1,2
427,3983,1,2
427,3989,1,2
427,4077,1,2
427,4086,1,2
427,4107,1,2
427,4230,1,2
427,4839,1,2
427,4318,1,2
427,4328,1,2
427,4338,1,2
427,4349,1,2
427,4369,1,2
427,4382,1,2
427,4444,1,2
427,4634,1,2
427,4785,1,2
428,2249,1,2
428,2252,1,2
428,2256,1,2
428,2531,1,2
428,2460,1,2
428,2463,1,2
428,2471,1,2
428,2480,1,2
428,2484,1,2
428,2495,1,2
428,2496,1,2
428,2528,1,2
428,2529,1,2
428,2542,1,2
428,2450,1,2
428,2563,1,2
428,2564,1,2
428,2566,1,2
428,2596,1,2
428,2612,1,2
428,2616,1,2
428,2620,1,2
428,2637,1,2
428,2648,1,2
428,2459,1,2
428,2443,1,2
428,2260,1,2
428,2338,1,2
428,2262,1,2
428,2263,1,2
428,2267,1,2
428,2269,1,2
428,2276,1,2
428,2282,1,2
428,2299,1,2
428,2307,1,2
428,2311,1,2
428,2348,1,2
428,2440,1,2
428,2350,1,2
428,2353,1,2
428,2373,1,2
428,2389,1,2
428,2393,1,2
428,2401,1,2
428,2405,1,2
428,2406,1,2
428,2439,1,2
431,2701,1,2
431,2702,1,2
431,2703,1,2
431,3698,1,2
431,3605,1,2
431,3615,1,2
431,3616,1,2
431,3617,1,2
431,3618,1,2
431,3619,1,2
431,3621,1,2
431,3624,1,2
431,3630,1,2
431,3634,1,2
431,3639,1,2
431,3641,1,2
431,3648,1,2
431,3657,1,2
431,3663,1,2
431,3665,1,2
431,3672,1,2
431,3675,1,2
431,3676,1,2
431,3678,1,2
431,3683,1,2
431,3603,1,2
431,3602,1,2
431,3600,1,2
431,3571,1,2
431,3540,1,2
431,3541,1,2
431,3542,1,2
431,3543,1,2
431,3554,1,2
431,3556,1,2
431,3559,1,2
431,3568,1,2
431,3569,1,2
431,3573,1,2
431,3599,1,2
431,3580,1,2
431,3581,1,2
431,3582,1,2
431,3583,1,2
431,3586,1,2
431,3587,1,2
431,3588,1,2
431,3594,1,2
431,3595,1,2
431,3693,1,2
431,3699,1,2
431,3207,1,2
431,3706,1,2
431,3831,1,2
431,3832,1,2
431,3836,1,2
431,3838,1,2
431,3839,1,2
431,3840,1,2
431,3846,1,2
431,3847,1,2
431,3849,1,2
431,3852,1,2
431,3853,1,2
431,3866,1,2
431,3881,1,2
431,3898,1,2
431,3912,1,2
431,3916,1,2
431,3926,1,2
431,3931,1,2
431,3935,1,2
431,3936,1,2
431,3938,1,2
431,3828,1,2
431,3822,1,2
431,3817,1,2
431,3749,1,2
431,3707,1,2
431,3709,1,2
431,3714,1,2
431,3717,1,2
431,3728,1,2
431,3737,1,2
431,3738,1,2
431,3741,1,2
431,3742,1,2
431,3751,1,2
431,3816,1,2
431,3754,1,2
431,3761,1,2
431,3763,1,2
431,3804,1,2
431,3806,1,2
431,3809,1,2
431,3811,1,2
431,3813,1,2
431,3815,1,2
431,3529,1,2
431,3516,1,2
431,3514,1,2
431,3513,1,2
431,3294,1,2
431,3295,1,2
431,3296,1,2
431,3297,1,2
431,3298,1,2
431,3299,1,2
431,3305,1,2
431,3306,1,2
431,3312,1,2
431,3317,1,2
431,3318,1,2
431,3319,1,2
431,3320,1,2
431,3326,1,2
431,3327,1,2
431,3333,1,2
431,3335,1,2
431,3336,1,2
431,3338,1,2
431,3339,1,2
431,3344,1,2
431,3286,1,2
431,3272,1,2
431,3270,1,2
431,3231,1,2
431,3212,1,2
431,3217,1,2
431,3219,1,2
431,3221,1,2
431,3222,1,2
431,3224,1,2
431,3225,1,2
431,3228,1,2
431,3230,1,2
431,3233,1,2
431,3269,1,2
431,3245,1,2
431,3246,1,2
431,3248,1,2
431,3252,1,2
431,3255,1,2
431,3260,1,2
431,3262,1,2
431,3264,1,2
431,3265,1,2
431,3348,1,2
431,3349,1,2
431,3355,1,2
431,3470,1,2
431,3433,1,2
431,3437,1,2
431,3446,1,2
431,3448,1,2
431,3449,1,2
431,3450,1,2
431,3460,1,2
431,3461,1,2
431,3462,1,2
431,3475,1,2
431,3429,1,2
431,3478,1,2
431,3482,1,2
431,3488,1,2
431,3489,1,2
431,3492,1,2
431,3493,1,2
431,3497,1,2
431,3503,1,2
431,3505,1,2
431,3430,1,2
431,3428,1,2
431,3356,1,2
431,3391,1,2
431,3357,1,2
431,3360,1,2
431,3363,1,2
431,3364,1,2
431,3372,1,2
431,3377,1,2
431,3382,1,2
431,3383,1,2
431,3386,1,2
431,3394,1,2
431,3426,1,2
431,3397,1,2
431,3403,1,2
431,3405,1,2
431,3409,1,2
431,3411,1,2
431,3413,1,2
431,3415,1,2
431,3419,1,2
431,3425,1,2
431,3940,1,2
431,3946,1,2
431,3952,1,2
431,4540,1,2
431,4831,1,2
431,4841,1,2
431,4843,1,2
431,4862,1,2
431,4873,1,2
431,4874,1,2
431,4879,1,2
431,4880,1,2
431,4881,1,2
431,4884,1,2
431,4911,1,2
431,4916,1,2
431,4925,1,2
431,4926,1,2
431,4927,1,2
431,4928,1,2
431,4936,1,2
431,4938,1,2
431,4945,1,2
431,4948,1,2
431,4949,1,2
431,4814,1,2
431,4802,1,2
431,4795,1,2
431,4642,1,2
431,4561,1,2
431,4563,1,2
431,4578,1,2
431,4596,1,2
431,4606,1,2
431,4612,1,2
431,4621,1,2
431,4633,1,2
431,4634,1,2
431,4645,1,2
431,4792,1,2
431,4649,1,2
431,4651,1,2
431,4673,1,2
431,4684,1,2
431,4703,1,2
431,4724,1,2
431,4755,1,2
431,4757,1,2
431,4786,1,2
431,4953,1,2
431,4956,1,2
431,4966,1,2
431,5230,1,2
431,5142,1,2
431,5147,1,2
431,5154,1,2
431,5168,1,2
431,5171,1,2
431,5185,1,2
431,5199,1,2
431,5208,1,2
431,5225,1,2
431,5249,1,2
431,5130,1,2
431,5252,1,2
431,5266,1,2
431,5273,1,2
431,5274,1,2
431,5282,1,2
431,5298,1,2
431,5299,1,2
431,5313,1,2
431,5317,1,2
431,5138,1,2
431,5123,1,2
431,4967,1,2
431,5042,1,2
431,4978,1,2
431,4994,1,2
431,5003,1,2
431,5005,1,2
431,5012,1,2
431,5014,1,2
431,5017,1,2
431,5019,1,2
431,5028,1,2
431,5043,1,2
431,5116,1,2
431,5049,1,2
431,5050,1,2
431,5053,1,2
431,5057,1,2
431,5058,1,2
431,5061,1,2
431,5068,1,2
431,5083,1,2
431,5089,1,2
431,4557,1,2
431,4492,1,2
431,3953,1,2
431,4483,1,2
431,4057,1,2
431,4058,1,2
431,4064,1,2
431,4074,1,2
431,4077,1,2
431,4085,1,2
431,4086,1,2
431,4092,1,2
431,4097,1,2
431,4107,1,2
431,4110,1,2
431,4115,1,2
431,4124,1,2
431,4128,1,2
431,4145,1,2
431,4178,1,2
431,4186,1,2
431,4202,1,2
431,4208,1,2
431,4211,1,2
431,4213,1,2
431,4054,1,2
431,4053,1,2
431,4050,1,2
431,3999,1,2
431,3975,1,2
431,3981,1,2
431,3982,1,2
431,3983,1,2
431,3986,1,2
431,3989,1,2
431,3991,1,2
431,3992,1,2
431,3996,1,2
431,4003,1,2
431,4040,1,2
431,4008,1,2
431,4018,1,2
431,4020,1,2
431,4021,1,2
431,4024,1,2
431,4027,1,2
431,4030,1,2
431,4035,1,2
431,4037,1,2
431,4218,1,2
431,4219,1,2
431,4220,1,2
431,4430,1,2
431,4388,1,2
431,4393,1,2
431,4397,1,2
431,4399,1,2
431,4406,1,2
431,4411,1,2
431,4421,1,2
431,4425,1,2
431,4428,1,2
431,4440,1,2
431,4369,1,2
431,4444,1,2
431,4451,1,2
431,4453,1,2
431,4462,1,2
431,4472,1,2
431,4473,1,2
431,4475,1,2
431,4476,1,2
431,4481,1,2
431,4379,1,2
431,4367,1,2
431,4221,1,2
431,4269,1,2
431,4224,1,2
431,4229,1,2
431,4230,1,2
431,4242,1,2
431,4244,1,2
431,4251,1,2
431,4254,1,2
431,4256,1,2
431,4262,1,2
431,4277,1,2
431,4344,1,2
431,4279,1,2
431,4284,1,2
431,4296,1,2
431,4301,1,2
431,4309,1,2
431,4316,1,2
431,4317,1,2
431,4333,1,2
431,4338,1,2
431,3208,1,2
431,3203,1,2
431,2704,1,2
431,2848,1,2
431,2826,1,2
431,2827,1,2
431,2828,1,2
431,2829,1,2
431,2830,1,2
431,2831,1,2
431,2832,1,2
431,2833,1,2
431,2834,1,2
431,2835,1,2
431,2836,1,2
431,2837,1,2
431,2838,1,2
431,2839,1,2
431,2840,1,2
431,2841,1,2
431,2842,1,2
431,2843,1,2
431,2844,1,2
431,2845,1,2
431,2846,1,2
431,2825,1,2
431,2824,1,2
431,2823,1,2
431,2811,1,2
431,2802,1,2
431,2803,1,2
431,2804,1,2
431,2805,1,2
431,2806,1,2
431,2807,1,2
431,2808,1,2
431,2809,1,2
431,2810,1,2
431,2812,1,2
431,2822,1,2
431,2813,1,2
431,2814,1,2
431,2815,1,2
431,2816,1,2
431,2817,1,2
431,2818,1,2
431,2819,1,2
431,2820,1,2
431,2821,1,2
431,2847,1,2
431,2849,1,2
431,3201,1,2
431,2850,1,2
431,2875,1,2
431,2876,1,2
431,2877,1,2
431,2878,1,2
431,2879,1,2
431,2880,1,2
431,2881,1,2
431,2882,1,2
431,2883,1,2
431,2884,1,2
431,2885,1,2
431,2886,1,2
431,2887,1,2
431,2888,1,2
431,2889,1,2
431,2890,1,2
431,2891,1,2
431,2892,1,2
431,2893,1,2
431,2894,1,2
431,2895,1,2
431,2874,1,2
431,2873,1,2
431,2872,1,2
431,2860,1,2
431,2851,1,2
431,2852,1,2
431,2853,1,2
431,2854,1,2
431,2855,1,2
431,2856,1,2
431,2857,1,2
431,2858,1,2
431,2859,1,2
431,2861,1,2
431,2871,1,2
431,2862,1,2
431,2863,1,2
431,2864,1,2
431,2865,1,2
431,2866,1,2
431,2867,1,2
431,2868,1,2
431,2869,1,2
431,2870,1,2
431,2801,1,2
431,2800,1,2
431,2799,1,2
431,2798,1,2
431,2729,1,2
431,2730,1,2
431,2731,1,2
431,2732,1,2
431,2733,1,2
431,2734,1,2
431,2735,1,2
431,2736,1,2
431,2737,1,2
431,2738,1,2
431,2739,1,2
431,2740,1,2
